prompt,completion,id
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tissot Seastar 1000 Powermatic 80 T120.407.11.041.01'. Entity 2: 'Canon EF-S 55-250mm f/4-5.6 IS STM'.,No,1647419#61201533
Do the two product descriptions refer to the same real-world product? Entity 1: '21 oz Standard Mouth With Standard S21SX306'. Entity 2: 'SSD TRANSCEND SSD230S 128Gb 3D NAND SATA 3 Aluminium (TS128GSSD230S)'.,No,9069903#84514463
Do the two product descriptions refer to the same real-world product? Entity 1: 'Atomos ATOM-CAB010 Full To Full Hdmi Coiled Cable'. Entity 2: 'Fujifilm FUJINON XF-56mm f1.2'.,No,81962548#88398980
Do the two product descriptions refer to the same real-world product? Entity 1: 'Omega Horloge Seamaster 46mm Planet Ocean 600M Co-Axial Master ChronometerChronograph 215.32.46.51.01.001'. Entity 2: 'Audio Technica Headphones Air Dynamic Series ATH-AD500X'.,No,27166337#56574761
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Vengeance LPX 16GB(2x8GB)'. Entity 2: 'Corsair 8GB (1x8GB) 3000MHz CL16 Vengeance LPX Black'.,No,88945662#47751906
Do the two product descriptions refer to the same real-world product? Entity 1: 'Elixir Phosphor Acoustic Strings - Extra Light'. Entity 2: 'HK DVR TURBOHD 8ch DS-7208HQHI-K2/P'.,No,32413380#24052138
Do the two product descriptions refer to the same real-world product? Entity 1: 'Daniel Wellington Classic Sheffield Rose 40mm -rannekello DW00100007'. Entity 2: 'Daniel Wellington - Classic Sheffield Silver - 40mm'.,No,77020269#52851091
"Do the two product descriptions refer to the same real-world product? Entity 1: 'CLARKS Sram, PG-730, 7sp cassette, 12-32T'. Entity 2: 'DYMO D1 Labelling Tape 45803 Black on White 19 mm x 7 m'.",No,55037683#88730603
Do the two product descriptions refer to the same real-world product? Entity 1: 'Xerox Phaser 7760 Yellow Toner 106R01162'. Entity 2: 'Xerox 106R01162 OEM Toner Cartridge For Phaser 7760 Yellow - 25K'.,Yes,61066243#7574514
Do the two product descriptions refer to the same real-world product? Entity 1: 'Wd Blue 3D Nand 250Gb Pc Ssd - Sata Iii 6Gb/S M.2 2280 Solid State Drive'. Entity 2: 'Crucial BX500 480GB SSD Micron 3D NAND SATA III 6Gb/s 2.5 Internal Solid State Drive'.,No,87824933#93651578
Do the two product descriptions refer to the same real-world product? Entity 1: 'Gorra New Era Clean Trucker 2 NY Yankees Cap'. Entity 2: 'Gorra New Era NFL New Orleans Saints 9Fifty Cap'.,No,64692163#416796
Do the two product descriptions refer to the same real-world product? Entity 1: 'Kingston 16GB/3333MHz DDR-4 HyperX Predator XMP (Kit! 2db 8GB) (HX433C16PB3K2/16) memória'. Entity 2: 'Kingston 32GB DDR4 3000MHz Kit(2x16GB) HyperX Predator Intel XMP'.,No,38071613#54377216
Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk Extreme Pro SD Card 32GB 300MB/s UHS-II'. Entity 2: 'CS-M8000 CASSETTE 11-40 XT 11-SPEED'.,No,3420227#63000389
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Torque 28mm-38mm Handlebar & Rail Base 1.5\"" Ball'. Entity 2: 'Seagate Ironwolf Pro 6TB (ST6000NE000)'.",No,53451198#9513553
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis High Roller II 29"" WideTrail Tire - 3C MT DD / 2.5""'. Entity 2: 'High Roller II Bike Tire: 29 x 2.50\"", Folding, 120tpi, 3C MaxxTerra, Double Down, Tubeless Ready, Wide Trail'.",Yes,20847407#56064924
Do the two product descriptions refer to the same real-world product? Entity 1: 'Zebra 800015-101 Black Monochrome Ribbon - 1000 Prints'. Entity 2: 'Zebra 800015-101 1000 Prints Black Resin Ribbon for P310i P420i P520i'.,Yes,30102088#64029523
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair 110R Tempered Glass Mid-Tower ATX Case'. Entity 2: 'Ubiquiti UniFi Dual-Band WiFi PoE Access Point UAP-AC-HD - 5 Pack'.,No,58755004#18960736
Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-Link 150Mbit-WLAN-Lite -N-PCI Express x1 Adapter'. Entity 2: 'Garmin Fenix 5S Plus GPS Watch Silver with Black Band'.,No,30502153#7871753
"Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk SSD PLUS 120GB Solid State Drive -SDSSDA-120G-G27'. Entity 2: 'SanDisk PLUS SSD Hard Drive 2.5´´ internal, 480 GB, SATA, Black'.",No,8174351#62318417
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson A4/Premium Semiglossy Photo, 20 sheets'. Entity 2: 'Epson Premium Glossy A3 20 sheets'.",No,33653915#81349254
Do the two product descriptions refer to the same real-world product? Entity 1: 'Evolve 20 Special Edition Mono MS'. Entity 2: 'Midori Traveler's Notebook - 012 Sketch Paper Notebook'.,No,96691496#25945492
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ryze Tello Battery Charging Charger Hub (Part 9)'. Entity 2: 'Victron MultiPlus Compact 12/2000/80-30 230V VE.Bus'.,No,68142605#6795966
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Memoria USB Kingston Technology - Color blanco, 16 GB, USB 3.0'. Entity 2: 'Kingston DataTraveler microDuo 128GB USB 3.0'.",No,28824028#21755591
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM 3.3\"" DIA. SUCT CUP W 1\"" BALL'. Entity 2: 'RAM Mount 3.5\"" Twist Lock Suction Cup Base with 1\"" Ball'.",Yes,74021002#4287952
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech C922 Pro Stream webcam + Tripod (price includes delivery)'. Entity 2: 'LOGITECH C922 PRO STREAM FULL HD WEBCAM (960-001090)-WRTY 1YR W/BANLEONG'.,Yes,48658824#29716234
Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS Scheda Madre TUF GAMING X570-PLUS AMD'. Entity 2: 'TP-Link AC1200 Wireless MU-MIMO Gigabit Indoor/Outdoor Access Point (EAP225-Outdoor) AC1200 Outdoor'.,No,98857946#74927976
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tissot Mens T-Sport Seastar 1000 Chronograph Black Dial Stainless Steel Bracelet Watch T120.417.11.051.00'. Entity 2: 'DVR 8 canale Hikvision TurboHD 5MP 4 canale alarma audio DS-7208HUHI-K1 H.265'.,No,17282907#69817830
Do the two product descriptions refer to the same real-world product? Entity 1: 'NEW ERA ČIAPKA THE LEAGUE GM NY YANKEES'. Entity 2: 'Philips Monitor LCD 243V7QDSB/00'.,No,34402785#74490598
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon PFI107C Cyan Laser Toner Cartridge Remanufactured'. Entity 2: 'Canon PFI-101C Ink, 130 ml - Cyan'.",No,29167528#7158327
Do the two product descriptions refer to the same real-world product? Entity 1: 'Access Point|TP-LINK|300 Mbps|IEEE 802.3af|IEEE 802.11b|IEEE 802.11g|IEEE 802.11n|1xRJ45|Number of antennas 2|EAP115'. Entity 2: 'TP-Link 300Mbps Wireless N Ceiling Mount Access Point with Passive PoE (EAP115)'.,Yes,32328366#32658304
Do the two product descriptions refer to the same real-world product? Entity 1: 'Mavic Mini Drone by DJI - Fly More Combo'. Entity 2: 'DJI Mavic Air Car Charger'.,No,41530379#62242636
Do the two product descriptions refer to the same real-world product? Entity 1: 'TAG Heuer Formula 1 43mm Mens Watch WAZ2011.BA0842'. Entity 2: 'TAG Heuer Automatic Chronograph Watch CBG2A1Z.BA0658'.,No,49810009#18137846
"Do the two product descriptions refer to the same real-world product? Entity 1: 'BenQ LCD SW2700PT 27\"" W/IPS LED/2560x1440/5ms/DVI-DL/HDMI/2xUSB3.0/Flicker-free/VESA 9H.LDKLB.QBE'. Entity 2: 'APC Replacement Battery Cartridge #133 (APCRBC133)'.",No,32701286#28129178
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ 2400 II 3-in-1 Mono IP Headset top only'. Entity 2: 'Omega Seamaster Planet Ocean Automatic Chronograph Two-Tone Rubber Watch 215.32.46.51.01.001'.,No,43780660#84528711
Do the two product descriptions refer to the same real-world product? Entity 1: 'DYMO 4500 TAPE BLACK/RED 45017'. Entity 2: 'HP 900GB 6G SAS 10K 900 SAS 16 MB Cache 2.5-Inch Internal Bare or OEM Drives 619291-B21'.,No,80725760#66047716
Do the two product descriptions refer to the same real-world product? Entity 1: 'Elixir E16052 Nanoweb Phosphor Bronze Acoustic Guitar Strings Light Gauge 12-53'. Entity 2: 'maintenance kit EPSON Business Inkjet B300/310/B500DN/B510DN (´odpad. nadoba´)'.,No,62145678#93094504
Do the two product descriptions refer to the same real-world product? Entity 1: 'Router wifi archer c60 ac1350 dual'. Entity 2: 'Logitech® HD Webcam C310 - USB'.,No,33671496#80753512
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon CLI-251BK XL High-Capacity Black Ink Tank'. Entity 2: 'Pokemon TCG Rebel Clash Booster Pack'.,No,12243414#84465814
Do the two product descriptions refer to the same real-world product? Entity 1: 'Pokemon Sword & Shield Booster pack'. Entity 2: 'Pokemon TCG Rebel Clash Booster Pack'.,No,12194096#84465814
"Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS AMD ATX ROG STRIX B550 F Gaming Motherboard AM4 Dual DDR4, HDMI, Dual M.2'. Entity 2: 'Motherboard Asus TUF B450M-PLUS GAMING, AM4, USB 3.1, SATA 6GB/S'.",No,77926243#73180792
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cartucho tinta negro l epson t7031 - 24ml - big ben - para wp-4595 dnf/dtwf/ 4535dwf / 4525dnf / 4515dn / 4095dn / 4025dw /'. Entity 2: 'Canon PFI 107C Ink Cartridge Cyan'.,No,18289538#66680332
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Mount Double Socket Clamp Arm - SHORT - for 1.5\"" C Size Balls'. Entity 2: 'RAM® 3\"" Double Ball Arm for 1.5\"" Ball'.",Yes,77338417#61794834
Do the two product descriptions refer to the same real-world product? Entity 1: 'Crucial 1x 8GB DDR3L 1600MHz ECC Unbuffered UDIMM RAM | Discount Computer Needs'. Entity 2: 'Monitor 27 SW271 LED 5ms/QHD/IPS/HDMI/DP/USB'.,No,83592973#22000442
Do the two product descriptions refer to the same real-world product? Entity 1: 'Brother HL-L6300DW Business Laser Printer for Mid-Size Workgroups -HL-L6300DW'. Entity 2: 'Brother HL-L6200DW Business Laser Printer'.,No,49605449#90603941
Do the two product descriptions refer to the same real-world product? Entity 1: 'Zebra Black Ribbon True Colours Brand i-series 800015-301'. Entity 2: 'HyperX Predator 16GB - PC4-26600 - DIMM'.,No,57082229#87322400
Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk Extreme Pro SD Card 32GB 300MB/s UHS-II'. Entity 2: 'SanDisk SDHC Ultra UHS-I 256GB Class 10 90MB/S'.,No,3420227#24224044
Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus TUF X470-Plus Gaming Socket AM4 ATX AMD'. Entity 2: 'TUF GAMING X570-PLUS Desktop Motherboard - AMD Chipset - Socket AM4'.,No,36532408#90391225
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon PFI-101C Ink, 130 ml - Cyan'. Entity 2: 'GARMIN FENIX 5 GRAY BLACK 010-01688-00'.",No,7158327#13174650
Do the two product descriptions refer to the same real-world product? Entity 1: 'Laser Toner Cartridge compatible with Samsung MLT-D103L/ELS High Capacity'. Entity 2: 'ADATT. WIFI TP-LINK AC600 NANO WRLS USB'.,No,26491787#98430609
Do the two product descriptions refer to the same real-world product? Entity 1: 'DDR3 8GB PC1600 CL9 Kingston Hypk'. Entity 2: 'Sony SEL20F18G.SYX - Sony E-Mount FE 20mm F1.8 G'.,No,64323838#3170005
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech G G402 Hyperion Fury Oyuncu Mouse 910-004068'. Entity 2: 'EJ16 - Acoustic Phosphor Bronze 12-53'.,No,50160182#24742825
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano Dura-Ace CS-R9100 11-28T 11sp Cassette'. Entity 2: 'Shimano Cassette Ultegra R8000 11 Speed 11-28T'.,No,2158913#88957207
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Apple AirPods Pro Bluetooth Earbuds w/ Wireless Charging Case, White (MWP22AM/A)'. Entity 2: 'APPLE - Apple AirPods 2 with Wireless Charging Case MRXJ2ZM/A - White'.",No,88924072#11022309
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ 2300 USB MS Mono - headset'. Entity 2: 'Jabra BIZ2300 2399-823-109 DUO USB Headset MS'.,No,3736831#5717009
"Do the two product descriptions refer to the same real-world product? Entity 1: 'BenQ SW2700PT 27in QHD Professional AdobeRGB Monitor'. Entity 2: 'BenQ LCD SW2700PT 27\"" W/IPS LED/2560x1440/5ms/DVI-DL/HDMI/2xUSB3.0/Flicker-free/VESA 9H.LDKLB.QBE'.",Yes,62842391#32701286
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair 8GB (1x8GB) 3000MHz CL16 Vengeance LPX Black'. Entity 2: 'Sony FE 24mm F1.4 GM Lens + Bonus'.,No,47751906#11625823
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson A4 Premium Glossy Photo Paper'. Entity 2: 'Brother Monochrome Compact Laser All-in-One Printer with Duplex Printing and Wireless Networking'.,No,91929224#54829738
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cheap Replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.A125CR.01'. Entity 2: 'Audemars Piguet-Audemars Piguet Royal Oak Offshore Chronograph 42mm Mens Watch-26470OR.OO.A125CR.01'.,Yes,25877530#30454889
"Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS GeForce® RTX 2080 SUPER™ Dual Evo OC 8GB (90YV0DJ0-M0NM00) (NVIDIA, Grafikkarte)'. Entity 2: 'ASUS NVIDIA GeForce RTX 2060 6GB DUAL OC EVO Turing Graphics Card'.",No,50769372#28224541
Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS Scheda Madre TUF GAMING X570-PLUS AMD'. Entity 2: 'SRAM Disc Brake Pad Set Organic Compound'.,No,98857946#18915981
Do the two product descriptions refer to the same real-world product? Entity 1: 'Traveler's Zip Pocket - Regular Size'. Entity 2: 'Jabra BIZ 2300 USB MS Duo'.,No,63928436#13502365
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tag Heuer Carrera Quartz Chronograph Stainless Steel Watch CBK2112.BA0715'. Entity 2: 'TAG Heuer Carrera Automatic Blue Dial Men's CBK2112.BA0715'.,Yes,12991173#11406200
Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS GeForce RTX 2080 SUPER 8GB DUAL OC EVO'. Entity 2: 'Crucial 500GB MX500 M.2 2880 SATA 6Gb/s SSD'.,No,29339493#1741624
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson Papir Photo Premium Glossy 13X18cm 30-ark 255G'. Entity 2: 'G.Skill Trident Z Neo DDR4 3600MHz 16GB (2X8) Desktop Memory for AMD X570 F4-3600C16D-16GTZNC | PCByte'.,No,88168633#66692743
Do the two product descriptions refer to the same real-world product? Entity 1: 'Manfrotto MVH502AH Fluid Video Head with MT055XPRO3 Tripod'. Entity 2: 'Manfrotto XPRO Fluid Tripod Head with Fluidity Selector'.,No,48435137#72145468
Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus PRIME B450-PLUS(PRIME B450-PLUS)'. Entity 2: 'Asus MBTUF B450M-Plus Gaming / AM4 / B450 / m.2 / mATX'.,No,40617635#73315956
Do the two product descriptions refer to the same real-world product? Entity 1: 'Kingston Technology Canvas Select memory card 128 GB MicroSDXC Class 10 UHS-I'. Entity 2: 'TONERBROTHER ORIGINALE GIALLO TN-135Y'.,No,70702847#88286371
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Hikvision Wall Mount for AVPIR3 and 23x5G1-I range of Cameras'. Entity 2: 'RAM Handlebar Rail Mount 1.125 - 1.5\"" C (RAM-408-112-15U)'.",No,1821257#63741667
Do the two product descriptions refer to the same real-world product? Entity 1: 'AF-S FX 24-85MM F3.5-4.5G ED VR'. Entity 2: 'Nikon AF-S NIKKOR FX 50mm F1.8G Lens'.,No,61306190#32885383
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Catalyst 2960 Plus 48 10/100 +'. Entity 2: 'Crucial BX500 2.5\"" 480 GB Serial ATA III'.",No,66810868#23491163
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech C922 Pro Stream webcam + Tripod (price includes delivery)'. Entity 2: 'Access Point TP-Link 450MBPS TL-WA901ND Wireless'.,No,48658824#10373250
Do the two product descriptions refer to the same real-world product? Entity 1: 'OKI 44992402 Style Black Compatible Toner'. Entity 2: 'Zebra 800015-301 (Eltron) Black (K) Resin Ribbon - 1500 Prints'.,No,53081061#55031719
Do the two product descriptions refer to the same real-world product? Entity 1: 'Omega Seamaster Planet Ocean Automatic Chronograph Stainless Steel Watch 232.30.46.51.01.002'. Entity 2: 'Buy Quality Replica Omega Seamaster Planet Ocean 600M Steel Chronometer Chronograph Watch 215.30.46.51.01.001'.,No,45633828#31531912
Do the two product descriptions refer to the same real-world product? Entity 1: 'Zebra TrueColours ix Series Monochrome - 1 - black - print ribbon'. Entity 2: '652589-B21 HP G8 G9 900-GB 6G 10K 2.5 SAS SC'.,No,10496#33972604
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Elixir 11152 Strings Acoustic 80/20 Bronze NANOWEB 12 String, Light'. Entity 2: 'Elixir E16052 Nanoweb Phosphor Bronze Acoustic Guitar Strings Light Gauge 12-53'.",No,68527967#62145678
Do the two product descriptions refer to the same real-world product? Entity 1: 'DJI Accessory CP.PT.000562 Mavic Part 6 Car Charger Retail'. Entity 2: 'DJI Mavic Pro automobilinis įkroviklis / Car Charger'.,Yes,58902636#18922461
Do the two product descriptions refer to the same real-world product? Entity 1: 'Zebra 800015-301 (Eltron) Black (K) Resin Ribbon - 1500 Prints'. Entity 2: 'WD HDD 4TB My Passport Black'.,No,55031719#72819377
"Do the two product descriptions refer to the same real-world product? Entity 1: 'SRAM AM BRAKE PAD GUIDE/TRL STLSIN 1 SET'. Entity 2: 'Shimano CN-HG601 105 5800 / SLX M7000 Chain With Quick Link 11-Speed - 116 Links, SIL-TEC'.",No,96989593#11427812
