id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,specTableContent_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,specTableContent_right,cluster_id_right,pair_id,label,is_hard_negative
51909448,Shimano,Shimano Shimano PD-R7000 105 SPD-SL PEDAL W/O REFLECTOR W/CLEAT,Light and durable- 265 grams per pair. Sealed cartridge axle unit. Carbon fiber reinforced body and stainless steel axle.,149.99,USD,,1588018,75596485,SHIMANO,SPD-SL-CLEAT-SET-SM-SH11-(YELLOW)-[6DEGREE],SM-SH11 CLEAT SET(SELF-ALIGNING MODE /PAIR) #42U 98010,12.0,OMR,,532781,51909448#75596485,0,True
42604445,,Mens Daniel Wellington St Mawes 40mm Watch DW00100006,,169.00,GBP,,667096,62422382,Daniel Wellington,Daniel Wellington Classic Sheffield Men 40mm Quartz Watch 0206DW,Free Gift Daniel Wellington Classic SheffieldModel 0206DWTechnical DataCase Size: 40mmWater Resistance: 30mCrown Type: Pull / PushMovement Type: QuartzBand Length: 203 mmMaterialCrystal Type: Scratch Resistant MineralBand Material: LeatherCase Material: Stainless Steel,119,USD,,5135259,42604445#62422382,0,True
53660770,RAM Mounts,"RAM-B-149ZU - RAM Handlebar Rail Mount with Zinc Coated U-Bolt Base for Rails from 0.5\"" to 1.25\"" in Diameter",,,,,399319,12109505,RAM Mount,"RAM Mount Torque™ 3/4"" - 1"" Diameter Handlebar/Rail Base with 1"" Ball and X-Grip®",X-Grip smartphone stangbevestiging set voor stangen 19-25 mm,74.95,EUR,,3692108,53660770#12109505,0,True
63928436,Traveler's,Traveler's Zip Pocket - Regular Size,"By using this refill, TRAVELER’S notebook will go beyond its function as a notebook. One end has a zipper case, and another end has a pocket. In the zipper case, you can store tickets, receipts, keys, and coins. In the other end, you can put photos and post cards you collect through your travels. The case itself is transparent, so it’s easy to tell what’s in-side.",9.0,USD,,613888,97535509,,Traveler's Refills: Accessories - 008 / zipper pocket,004:Shop the whole Traveler's Notebook collection here.photos via Traveler's Company Japan,9.0E0,USD,,613888,63928436#97535509,1,False
79558814,,Manfrotto MVK500AM Fluid Video System,Buy the Manfrotto MVK500AM Fluid Video System from Conns Cameras in Dublin. Irelands Top Photo and Video Specialist with unrivalled backup service and support,412.00,EUR,,645102,91625850,,MVH500AH FLUID VIDEO HEAD W/FLAT BASE,"The MVH500AH is a lightweight head with a wider platform for HDSLR bodies which has a sliding plate which travels to balance the latest interchangeable lens cameras. The entry-level 500 ensures smooth shots and fine control with up to 5kg (11lbs) of equipment. It’s the most compact head in our successful Bridging Technology™ range and it replaces the Manfrotto 701HDV video head.Beautifully smooth shots: the 500 has professional fluid cartridges on both pan and tilt axes to ensure that every camera movement is smooth, controlled and precise. Faster, easier and safer to use: the side lock system allows the camera",3.590001E2,NZD,,72631,79558814#91625850,0,True
22563019,,502HD PRO VIDEO HEAD WITH FLAT BASE,"Full smoothness control while shooting thanks to the variable fluid mechanisms. Ideal for latest camcorder and HDSLR cameras supplied with external accessories (4kg max capacity). The head can be combined with all photo tripods, thanks to the 3/8” female thread. SPECIFICATIONSattaches by. 1/4\"" and 3/8\"" attachment typeattachment 3/8\"" female thread attachment typebalance control one fix spring for 4kg camera weightbubble spirit level (no.) 1 numberCenter Of Gravity 55 mmColor black colorCounterbalanced Weight 4.0 kgfront tilt -80° / +90° tilt rangeindependent pan lock yesindependent tilt lock yesmaterial aluminummaximum working temperature 60.0 °Cminimum working temperature -20.0 °Cpan bar positions 2 numberpan bars",5.189995999999999E2,NZD,,287852,48435137,,Manfrotto MVH502AH Fluid Video Head with MT055XPRO3 Tripod,"The Manfrotto MVH502AH Fluid Video Head with MT055XPRO3 Tripod makes up the MVK502055XPRO3 video hybrid kit, a professional video setup that gives you excellent shooting versatility. Thanks to an 8.82 lbs counterbalance mechanism and fluid drag pan and tilt cartridges, users have extremely precise control over all smooth movements that the MVH502AH head provides. The cartridge drags can be adjusted from 0 to maximum level to modulate the resistance you get when tilting and rotating the head. With a 15.43 lbs payload capacity, you'll be able to mount your largest lenses and spotting scopes and maneuver them with ease. The",419.99,USD,,287852,22563019#48435137,1,False
2314380,,Epson Cartuccia 79xl Magenta Originale per WF-5620 WF-5690 WF-4630 C13T79034010,"Epson Cartuccia 79xl Magenta Originale utilizzabile su: WorkForce Pro WF-4630DWF, WF4630DWF, WF-4640DTWF, WF4640DTWF, WF-5110DW, WF5110DW, WF-5190DW, WF5190DW, WF-5190DW BAM, WF5190DW BAM, WF-5620DWF, WF5620DWF, WF-5690DWF, WF5690DWF, WF-5690DWF BAM, WF5690DWF BAMcapacita': 2.000 stampeprodotto Originale Epsoncodice Epson : C13T79034010ean code : 8715946536002",31.90,EUR,,2618454,10385523,Epson,Epson WF4630/5110/5690 Magenta INK 17ML EP53600,,33.38,GBP,,2618454,2314380#10385523,1,False
54550733,RAM Mounts,"RAM Motorcycle Combination Base for Handlebar or Brake/Clutch Reservoir with 1\"" ...",EA,$27.00,CAD,,2268487,3957020,,Ram Mount Motorcycle Fork Stem Mount with 1 Ball,"Ram Mount Motorcycle Fork Stem Mount with 1 BallThe RAM fork stem mount is one of the cleanest ways to mount small electronics on your motorcycle. Simply slide the assembly into the hole of the stem and tighten the machine screw to create a tight fit. This part is designed to fit into the cylindrical bore hole of fork stems and will work with stems that measure from 12-33mm (0.5""-1.29"") The new design of the RAM rubber bung, in a softer and more pliable material, means that the RAM-B-342 will fit more bikes than ever before.Details:Powder Coated Marine Grade Aluminium",2.399E1,GBP,,2039173,54550733#3957020,0,True
79788718,,HP 300GB 6G SAS 10K rpm SFF (2.5-inch) SC Enterprise,HP 300GB 6G SAS 10K rpm SFF (2.5-inch) SC Enterprise,,,,3747560,47613152,,619291-B21 HP 900GB 6G SAS 10K rpm SFF (2.5-inch) Enterprise Hard Drive,619291-B21 HP 900GB 6G SAS 10K rpm SFF (2.5-inch) Enterprise Hard DriveProliant DL360/380 G5/G6/G7Refurbished with 30 Days Warranty.90 Days Warranty with Server Purchase.,264,CAD,,3775297,79788718#47613152,0,True
36295476,Corsair,Corsair ML140 Magnetic Levitation 140mm Case Fan - Twin Pack,"ML140 Magnetic Levitation 140mm Case Fan - Twin Pack. Corsair ML140 delivers unrivaled performance and silence by utilizing magnetic levitation technology and a custom rotor design. The innovative design provides the high static pressure and high air flow, with an ultra-low friction magnetic bearing that simultaneously generates lower noise and provides higher performance. A 1,600 RPM control range gives you total control between silence and absolute performance.",44.99,USD,,456079,15774916,,"Corsair ML140 Pro 14cm PWM RGB Case Fan, Magnetic Levitation Bearing","The CORSAIR ML140 PRO RGB PWM fan combines unrivaled performance and low noise operation, by utilizing magnetic levitation bearing technology, with vibrant RGB lighting controlled by the included Lighting Node PRO in CORSAIR LINK software.Quiet Cooling in any ColourThe CORSAIR ML140 PRO RGB PWM fan combines unrivaled performance and low noise operation, by utilizing magnetic levitation bearing technology, with vibrant RGB lighting controlled in CORSAIR LINK software.Friction Meets RealityBy utilizing ultra-low friction magnetic levitation bearing technology, ML140 PRO RGB can deliver more airflow and higher static pressure at lower noise levels than traditional bearing fans, backed by a long-life five-year",3.699E1,GBP,,264505,36295476#15774916,0,True
48305046,,Lacie 5TB USB-C Mobile Drive prenosni disk,,,,,500837,81439789,,Ext. HDD LaCie Mobile Drive 2TB USB-C,,3113.00,CZK,,137764,48305046#81439789,0,True
10999896,,DVR Hikvision TurboHD 4 canale DS-7204HQHI-K1,"DVR Hikvision TurboHD 4 canale DS-7204HQHI-K1; 3MP; 4TurboHD/AHD/Analog interface input, 4-ch video and 1-ch audio input, H.265/H.265 +compression, 1 SATA interface,CH01: 3MP @ 15fps,CH02-04:1920×1080P @ 15fps/ch, support CVBS output, standalone 1U case",263.27,RON,,708269,18331466,HIKVISION,8CH HIKVISION 4MP DVR HDMI TURBO 1080P DS-7208HQHI-K1,8CH HIKVISION 4MP DVR HDMI TURBO 1080P DS-7208HQHI-K1,0.00,GBP,,1423051,10999896#18331466,0,True
47070583,Kingston Digital,Kingston Digital Canvas Select 128GB microSD Card w/ Adapter (SDCS-128GB),"Kingston's Canvas Select microSD card is designed to be reliable, making it ideal for filming in HD and shooting hi-resolution photos. You can be confident that your memories will be safe when documenting life's adventures on your Android smartphone or point and shoot camera. This card has a 128GB capacity to provide plenty of space to capture an entire trip. Kingston Canvas cards are tested to be durable, so you can take them anywhere with confidence that your photos, videos, and other data will be protected, even in harsh or unstable conditions.Key Features128 GB storage capacity80MB/s read and 10MB/s write,",,,,854253,54214061,,Kingston Canvas Select Plus 128GB microSD - With Adaptor,"Class 10 UHS-I speeds up to 100 MB/s*, Optimised for use with Android devices, Capacities up to 512 GB**, 100/85 MB/s Read/Write",17.19,GBP,,27477,47070583#54214061,0,True
68527967,,"Elixir 11152 Strings Acoustic 80/20 Bronze NANOWEB 12 String, Light","Elixir® Acoustic 80/20 Bronze Strings with NANOWEB Coating deliver a bright, lively tone together with extended tone life that players have come to expect from Elixir Strings.Elixir Strings, the #1 acoustic guitar string*Only coated string brand to protect the entire string with an ultra-thin coating, keeping gunk out of the gaps between the windingsExtended Tone Life – players report their tone lasts longer than any other string, uncoated or coatedConsistent performance and tone – ready to play whenever you areSmooth feel that is easy on your fingers and enhances playabilityReduced finger squeak – good for both performance and recordingAnti-Rust Plated",25.99,USD,,50573,91137581,,Elixir Guitar Strings Phosphor Bronze Nanoweb Light 12 - 53,Elixir Guitar Strings Phosphor Bronze Nanoweb Light 12 - 53,22.81,USD,,580455,68527967#91137581,0,True
19411291,,Samsung 970 EVO Plus 2TB SSD,"PCIe Gen 3.0 x 4, NVMe 1.3, V-NAND TLC, Up to 3500/3300MB/s read/write, 1200TBW",4590.00,SEK,,1365371,7437957,Samsung,Samsung 1TB SSD 970 EVO NVMe M.2,"Product InformationThe Samsung SSD 970 EVO is the 2nd generation of Samsung's 3bit-MLC NVMe SSDs for client PC. The Samsung 970 EVO is specially designed for tech savvies, gamers and professionals who frequently work on video creation/editing or simulation that requires high workloads. Featuring the latest Samsung 3bit-MLC V-NAND technology and a newly enhanced Phoenix controller, the 970 EVO delivers unrivaled next level performance and exceptional reliability in a small M.2 2280 form factor, offering customers the most advanced Samsung SSD technology currently available for Client PCs.Next Level SSD SpeedIn combination with the latest Samsung V-NAND technology, powerful Phoenix Controller",170.98,GBP,,106914,19411291#7437957,0,True
89243104,Dymo,Dymo 53713 Black On White - 24mm,Dymo S0720930 from Dymo Express. 53713 Black On White - White- 24mm.,15.14,GBP,,395055,72314218,,GENUINE Dymo 24mm x 7m Black on Yellow Label Tape Roll SD53718,GENUINE Dymo 24mm x 7m Black on Yellow Label Tape Roll SD53718,30.14,AUD,,103881,89243104#72314218,0,True
26049981,,Shimano R550 SPD-SL Pedals - Black,"Lightweight composite body Extra-large cleat target for easier engagement Extra-wide platform for maximum efficient transfer of power Durable stainless steel body plate reduces flex and pedal body wear Wide bearing placement for stable, uniform load distribution Weight: 310g pair",99.0,AUD,,1385673,68770838,,SHIMANO RS500 SPD-SL road pedals,The SHIMANORS500 SPD-SL pedals are lightweight and improve power transfer. They offer wide tension adjustment range for wide range of riders.,39.16,EUR,,3789862,26049981#68770838,0,True
50944416,,Corsair Vengeance LPX CMK8GX4M1A2666C16 8GB (1x8GB) 2666Mhz DDR4,"Corsair Vengeance LPX 8GB (1x8GB), PC4-21300 (2666MHz) DDR4, 16-18-18-35, 1.2v, Single Stick",59.00,AUD,,155934,78223883,Corsair,"Corsair DDR4 Vengeance LPX 16GB/2133(2*8GB) CL13-15-15-28 1,20V XMP2.0","Corsair DDR4 Vengeance LPX 16GB/2133(2*8GB) CL13-15-15-28 1,20V XMP2.0",0,,,941703,50944416#78223883,0,True
57337098,,LOGITECH Logitech USB Headset H390,LOGITECH Logitech USB Headset H390,90.90,BGN,,149318,43189520,,Logitech H650e USB PC Headset,The Logitech USB Headset H650e is ideal for employees who need to block off surrounding noise for laser-like focus during desktop calls.,2871.460,THB,,683214,57337098#43189520,0,True
57812056,,Toner Original Oki Ciano (44844507),Toner C831/C841 Cyan,234.55,EUR,,796023,54978736,Znaka: Originln,Originln toner OKI 44992402 (ern),Originln spotebn materil pro tiskrny OKI,2149,CZK,,140469,57812056#54978736,0,True
18480165,,Seagate 6TB 7200rpm SATA-600 256MB NAS HDD ST6000NE000,,81096,HUF,,84984,59536106,Seagate,"Seagate IronWolf 6TB 3,5'' 256MB ST6000VN0033","Seagate IronWolf 6TB 3,5'' 256MB ST6000VN0033",0,,,498972,18480165#59536106,0,True
61964427,Brother,Toner Brother original amarillo TN135Y,Cartucho Brother de tinta amarillo TN135YModelo: TN135YCapacidad:NormalColor: AmarilloTecnologia: laserImpresoras relacionadas:Brother hl-4040cnBrother 4050Brother 4070cdwBrother mfc-9440Brother dcp-9040,,,,3052278,68874465,Default,Toner kompatibel zu Brother TN-200 Black,,14.87,EUR,,5223239,61964427#68874465,0,True
93836358,,"Ram Mount 2\"" Double Socket Arm for 1\"" Balls","The RAM-B-201U-A, Short length double socket arm, has a socket at both ends that accommodates B Size 1\"" balls and device holders. RAM's socket technology allows for almost infinite adjustment to achieve the perfect viewing angle.• A single spring inside the arm opens the end sockets allowing you to pivot the ball and socket connection• Ball socket-to ball socket length is 2\""• Also available in 3\"" 222-239 and 6″ 753-330 lengths",1.399E1,USD,,394619,71957793,RAM Mount,RAM Double Socket Clamp Arm SHORT,"RAM Mount Double Socket Clamp Arm for 1\"" B size BallsThe double socket arms, have a socket at both ends that accommodates 1\"" ball bases.A single spring inside the arm opens the end sockets, allowing you to pivot the ball and socket connection.This socket technology allows for almost infinite adjustment and perfect viewing angles.This listing is for one double socket Clamp Arm only.SHORT: RAM-B-201U-A , Overall Length: 6 cmFeaturesMaterial: Powder Coated Marine Grade AluminumBall Size: 1\"" Rubber Ball \""B\"" Size",32.00,AUD,,394619,93836358#71957793,1,False
55031719,,Zebra 800015-301 (Eltron) Black (K) Resin Ribbon - 1500 Prints,ZEBRA 800015-301 (Eltron) Black (K) Resin Ribbon.This is an original ZEBRA 800015-301 (Eltron) Black (K) Resin Ribbon for the Zebra card printers.It is highly recommended that you use only genuine ZEBRA 800015-301 (Eltron) Black (K) Resin Ribbon to maximize card quality and printer durability for printing with your Zebra card printers.,16.00,USD,,183681,30102088,,Zebra 800015-101 Black Monochrome Ribbon - 1000 Prints,"Compatible with: Zebra P330i, Zebra P430i plus many more",9.54,GBP,,5836450,55031719#30102088,0,True
629096,,APC Smart-UPS RT192V RM Battery Pack 2 R,RT192V RM Battery Pack 2 Rows,34990.00,NOK,,1075774,70159856,,APC Smart-UPS RT 20kVA RM 230V - SURT20KRMXLI,"APC Smart-UPS RT 20kVA RM 230V - SURT20KRMXLIModel: SURT20KRMXLIAPC Smart-UPS RT, 16 kW / 20 kVA,Input 230V / Output 230V, Interface Port DB-9 RS-232, RJ-45 10/100 Base-T, Smart-Slot, Extended runtime model, Rack Height 12 UIncludes: CD with software, Rack Mounting support rails, Smart UPS signalling RS-232 cable, User Manual, Web/SNMP Management Card",16299,SGD,,280415,629096#70159856,0,True
39417365,,"RAM Long Length Double Socket Arm for 1.5\"" Balls","The RAM-201U-D, long double socket arm, has a socket at both ends that accommodates 1.5\"" ball bases. A single spring inside the arm opens the end sockets, allowing you to pivot the ball and socket connection. This socket technology allows for almost infinite adjustment and perfect viewing angles.SpecificationsDimensions:Overall Length: 9.125\""Socket-To-Socket Length: 8\""Material: Powder Coated Marine Grade AluminiumBall: C size 1.5\"" rubberAccessoriesCompatibilityRelated ItemsNotesThe \""U\"" in the part number reflects product packaged in poly bag.InstructionsVideos Warranty RAM Warranty",7.395E1,AUD,,1764013,93836358,,"Ram Mount 2\"" Double Socket Arm for 1\"" Balls","The RAM-B-201U-A, Short length double socket arm, has a socket at both ends that accommodates B Size 1\"" balls and device holders. RAM's socket technology allows for almost infinite adjustment to achieve the perfect viewing angle.• A single spring inside the arm opens the end sockets allowing you to pivot the ball and socket connection• Ball socket-to ball socket length is 2\""• Also available in 3\"" 222-239 and 6″ 753-330 lengths",1.399E1,USD,,394619,39417365#93836358,0,True
