id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,specTableContent_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,specTableContent_right,cluster_id_right,pair_id,label,is_hard_negative
34659801,,Intel Core i7-10700KF Processor,"Socket-LGA1200, 8-Core, 16-Thread, 3.8/5.1GHz, Comet Lake, uden køler",2777.00,DKK,,310518,63606019,,AMD RYZEN 5 1500X Quad-Core Processor,,$‎179.95,USD,,2442999,34659801#63606019,0,True
19499147,,Kingston DT MicroDuo 16GBUSB 3.0,USB Flash Drive 16GB DT MicroDuo USB 3.0 micro USB OTG,33.6134,RON,,70963,2353834,,PEN DRIVE 3.0 16GB DTIG4 KINGSTON BIANCA/BLU,,7.41,EUR,,1915191,19499147#2353834,0,True
56734705,,Venu Amoled GPS Smartwatch Black/Slate,"This GPS smartwatch features a bright, beautiful AMOLED display and a battery life of up to 5 days, so you can spend more time doing the activities you love.",649.00,NZD,,982918,18351112,Epson,"Epson Tinte T6368 Matt Black UltraChrome HDR, 700 ml",,260.20,EUR,,833964,56734705#18351112,0,True
46101444,,Ram Mount 2.75 Suction Cup Base with 1 Ball,"Ram Mount 2.75 Suction Cup Base with 1 Ball2.75"" diameter suction cup base with 1"" ball. Perfect for lightweight mobile electronics such as mobile phones, sat navs and GPS systems. Compatible with any of the RAM 1"" mounts and double socket arms.Details:High Strength CompositeBlack1"" Rubber Ball ""B"" Size",1.899E1,GBP,,5568458,22077951,,RAM Handlebar Mount w U-Bolt (RAM-B-149ZU),"Included:1 x RAM Standard Double Socket Clamp Arm B Size (RAM-B-201U)1 xRAM Diamond Base with 1\"" B Size Ball (RAM-B-238U)1 x RAM Rail Base with U-Bolt & 1\"" Ball (RAM-B-231ZU)TheRAM-B-149ZUincludesa zinc-coated U-Bolt base, a double socket arm, and a diamond adapter base (B Size).The diamond adapter base matches the industry standard AMPS hole pattern and will connect to a large variety of RAM Mountsas well as other third party cradles.Included in this package is hardware that will accommodate rails from 0.50\"" to 1.25\"" in diameter. A composite rail adapter can narrow the rail to a minimum width of 0.5”.SpecificationsU-Bolt accommodates",55.4,AUD,,399319,46101444#22077951,0,True
73147765,,DISCO DURO EXT USB3.0 2.54TB WD MY PASSPORT NEGRO,"Western Digital My Passport 4TB, Unidad de disco duro, 3.0 (3.1 Gen 1), Micro-USB B, Windows 10 Education, Windows 10 Education x64, Windows 10 Enterprise, Windows 10 Enterprise x64, Wi, 256-bit AES, Negro",127.56,EUR,,3880206,69392189,,DISCO DURO EXT USB3.0 3.53TB WD MY BOOK NEGRO,"Western Digital My Book, Unidad de disco duro, 3.0 (3.1 Gen 1), USB Type-A, Windows 10 Education, Windows 10 Education x64, Windows 10 Enterprise, Windows 10 Enterprise x64, Wi, Mac OS X 10.10 Yosemite, Mac OS X 10.11 El Capitan, Mac OS X 10.9 Maveri",118.14,EUR,,707463,73147765#69392189,0,True
29319775,,JABRA EVOLVE 20 MS STEREO NC BIN,Jabra EVOLVE 20 is a entry level UC headset offering a good UC experience for your conference and voice calls but also music listening.,503.250,HKD,,182172,30633820,Jabra,Jabra BIZ 2400 II binaural NC (FreeSpin),,144.90,EUR,,472648,29319775#30633820,0,True
90298726,,DJI Accessory CP.MA.00000057.01 Mavic 2 Part11 Car Charger Retail,"The Mavic 2 Car Charger has a maximum output power of 80W¸ allowing you to charge batteries while driving. It features overheating protection and low-voltage protection technology to ensure a safe and reliable charge and drive.?A safe and reliable charge while driving""""",79.00,USD,,697868,20735043,,DJI Car Charger for Mavic Pro,PRODUCT HIGHLIGHTS -Charge from Car / 12 VDC Power SourceThe Car Charger from DJI allows you to charger your Mavic Pros batteries from a car or other suitable 12 VDC power source.,6.5E1,USD,,1430778,90298726#20735043,0,True
80918812,Fujifilm,Fujifilm XF 8-16mm f/2.8 R LM WR Zoom Lens,The Fujifilm XF 8-16mm f/2.8 R LM WR is a fast ultra-wide-angle zoom lens with outstanding edge-to-edge image-resolving performance and f/2.8 maximum aperture that make this product a perfect choice for landscape and architecture photography.,42995.00,ZAR,,37091,8425048,,Fujifilm 23mm f2 R WR XF Lens - Black,"The Fuji 23mm f2 R WR XF Lens in Black is a compact, weather-resistant lens ideal for travel, street and portrait photography. Features a fast f/2 aperture making it perfect for low-light conditions and with its 9 diaphragm blades, delivers a pleasing out of focus quality when working with a shallow depth of field.",429.00,GBP,,304177,80918812#8425048,0,True
22846596,,Sony E-Mount 24-240mm F3.5-6.3 FE OSS Zoom,"This Sony zoom lens is perfect for all of the obstacles of your everyday life, with a range wide enough to capture all from landscapes, to portraits and sports. Compatible with all Sony E-Mount cameras, including the full-frame options, the Sony FE 24-240mm F3.5-6.3 OSS maintains the consistently high quality and compact form factor that has become a defining characteristic of this compact system range. A built-in optical image stabiliser and quality optical design aid in the capture of consistently sharp and detailed photographs.Built in optical image stabiliserQuality dust and moisture resistant construction7-blade circular aperture for high quality bokeh5 Aspherical",1499.95,AUD,,740038,49412571,,Sony FE 20mm f/1.8 G,Ultra-wide-angle prime lens for Sony E-mount mirrorless cameras,898.00,USD,,884409,22846596#49412571,0,True
87567643,,T7 Touch Portable SSD - 1TB Black,"Whether you're carrying games, movies, or sensitive work files, the Portable SSD T7 Touch gives you speed and security in a palm-sized package. Experience the next level of external storage.",439.99,NZD,,1458655,75962303,,"Zebra C Series Black Monochrome Ribbon For P3xx, P4xx, P5xx printers - 1000 prints (800015-101)","Prints Per Roll: 1000 printsCompatible with: Zebra iSeries printers P310i, P320i, P330i, P330m, P420i, P430i and P520i and Zebra C Series printers",20.00,SGD,,5836450,87567643#75962303,0,False
83266425,,SanDisk Extreme Pro SDXC UHS-3 170MB/s - 256GB,"Flashminnekort, 256 GB, Video Class V30 / UHS-I U3 / Class10, SDXC UHS-I",1183.00,NOK,,1600396,71230707,,Sandisk Extreme Pro USB 3.1 Solid State Flash Drive 128GB - SDCZ880-128G-G46,"TRANSFER 4GB TO DRIVE IN LESS THAN 25 SECONDSThe SanDisk Extreme PRO USB 3.1 Solid State Flash Drive delivers super-fast solid state performance in a USB flash drive. A game-changer in the USB storage category, this flash drive offers read speeds of up to 420MB/s and write speeds of up to 380MB/s1 that let you transfer everything fast. With capacities up to 256GB*, there’s plenty of room to easily manage massive files. The sophisticated aluminum design is both stylish and durable, and the included SanDisk SecureAccess software, with 128-bit file encryption and password protection, ensures that your private files stay",18.90,KWD,,79238,83266425#71230707,0,True
74983296,Cisco,Cisco Catalyst 2960-X - [WS-C2960X-24PD-L],"-, 2960-X, Catalyst, Cisco, Netwerk, [WS-C2960X-24PD-L], bedraad, switch",1650,EUR,,1412234,34840580,,WS-C2960L-16TS-LL Cisco Catalyst 2960L Network Switch (Refurb),"REFURBISHED - Cisco 2960L Ethernet Switch - 16 x 10/100/1000 Ethernet Ports, 2 x SFP Uplink - Fanless (WS-C2960L 16TS LL)",277.00,USD,,2751694,74983296#34840580,0,True
88950114,Fujifilm,Fujifilm XF-56mm f1.2 R,"Fujifilm XF-56mm f1.2 R, 28.5º Viewing Angle, 0.09x Magnification",879.49,GBP,,565142,67017951,,Ubiquiti UniFi Protect Video Security,Ubiquiti's UniFi Protect offers all the flexibility one would need for their home security needs. Here's our full review.,,,,1649038,88950114#67017951,0,False
35350872,,SEAGATE EXTERNAL HDD MOBILE DRIVE 5TB USB 3.1 USB TYPE C 2 YEAR CARRY IN WARRANTY,,,,,500837,78827999,Kingston,Kingston Technology DataTraveler 100 G3 USB flash drive 256 GB USB Type-A 3.2 Gen 1 (3.1 Gen 1) Zwart,DataTraveler 100 G3 256GB,38.43,EUR,,1090670,35350872#78827999,0,True
50303751,Canon,Canon Canon EF 100mm f/2.8L Macro IS USM,This item may qualify for an Instant Rebate. Any current manufacturer rebate will be refunded to your card after purchase. Please email shop@lookingglassphoto.com if you have any questions.,899.99,USD,,730377,10409666,,Canon EF-M 18-150mm f/3.5-6.3 IS STM Lens - Graphite,"A versatile mirrorless zoom lens for shooting sharp images and movies in smooth, quiet focus",519.0,EUR,,3160384,50303751#10409666,0,True
9940059,Samsung,Samsung 860 PRO 1TB 2.5” SATA SSD/Solid State Drive,"1TB Samsung 860 PRO, 2.5” SSD, SATA III 6Gb/s, MJX, MLC V-NAND, 1GB Cache, Read 560MB/s, Write 530MB/s, 100k/90k",243.98,GBP,,158919,26567011,SanDisk,120GB SanDisk SSD Plus 2.5” Sata III Internal Solid State Drive (SDSSDA-120G-G27),"The SanDisk 120GB SSD Plus is the ideal solution to replace your computer's hard drive. With no moving parts, it has better longevity and speed.*Comes in retail packaging ready for resale.Model #: SDSSDA-120G-G27",23.20,USD,,327381,9940059#26567011,0,True
41497032,Ubiquiti Networks (UBNT),Ubiquiti UniFi video Camera G3 IR Range Extender,Ubiquiti UniFi video Camera G3 IR Range Extender,89.09,GBP,,711907,72029794,Ubiquiti,Ubiquiti UniFi UVC-G4-PRO Network IP 4K Video Surveillance Camera,"The UniFi Video Camera G4-PRO is Ubiquitis most powerful camera to date, featuring a large 1/2\"" image sensor, 3X powered optical zoom lens and integrated high-power infrared LEDs for long range night vision performance.",465.99,GBP,,788533,41497032#72029794,0,True
4984777,,Dymo 53718 24mm x 7m Black on Yellow Tape,,19.43,GBP,,103881,41459825,,D1-TAPE 9MM X 7M noir ON blanc IN,S0720680 Dymo,0,EUR,,4559,4984777#41459825,0,True
78303938,,Manfrotto Head Fluid XPro 2 Way QR with Fluidity selector,"Adjustable fluidity on tilt movement for smoother shootingProfessional fluid drag for pan and tilt movementsVersatile flat base for multiple tripod connectionsQuick and easy to set up and switch from photo to videoDurable, lightweight aluminium construction",239,AUD,,255513,87149858,,Manfrotto MVH500A Fluid Drag Video Head with MVT502AM Tripod and Carry Bag,"1Description2Fluid Head34567891011121314Tripod legs15161718192021Padded Carry Bag22Manfrotto 500 Fluid Video HeadManfrotto Fluid Video Head Range - Tutorial VideoThe Manfrotto MVH500A Fluid Drag Video Head with MVT502AM Tripod and Carry Bag features a fluid head with a wide platform to support the HDSLR form factor, and a 60mm half ball for quick leveling without adjusting the legs. The head supports a maximum weight load of 11 pounds and has a built-in, pre-set spring-loaded counterbalance of 5.3 pounds. It features a tilt range of -70°/+90° and provides a panning rotation of 360°. The head also features a side lock system for the sliding quick",9.479E3,ZAR,,645102,78303938#87149858,0,True
66271987,KINGSTON,Memoire DDR4 KINGSTON HyperX Predator - DDR4 - 16 Go,Memoire DDR4 KINGSTON HyperX Predator - DDR4 - 16 Go- 2 x 8 Go - DIMM 288 broches - 3333 MHz / PC4-26600 - CL16 - 1.35 V - mémoire sans tampon - non ECC - noir,114.99,EUR,,499316,1938345,,"Card memorie SANDISK 32 GB, Extreme, viteza de citire; pana la 100 MB/s,adaptor SD inclus","32 GB, Extreme, viteza de citire; pana la 100 MB/s,adaptor SD inclus; video (viteza): V30 / C10 / U3 / A1",58.82,RON,,2008617,66271987#1938345,0,True
69392189,,DISCO DURO EXT USB3.0 3.53TB WD MY BOOK NEGRO,"Western Digital My Book, Unidad de disco duro, 3.0 (3.1 Gen 1), USB Type-A, Windows 10 Education, Windows 10 Education x64, Windows 10 Enterprise, Windows 10 Enterprise x64, Wi, Mac OS X 10.10 Yosemite, Mac OS X 10.11 El Capitan, Mac OS X 10.9 Maveri",118.14,EUR,,707463,83528218,,CORE i7 10700KF 8 CORE 3.8GHz,,749.00,AUD,,310518,69392189#83528218,0,False
16282417,Canon,"Canon PFI-107C PFI-107C 6706B001AA Ink Cartridge - Cyan, 6706B001 (6706B001)",Pfi-107C - Dye Cyan Ink Tank 130Ml,83.32,USD,,1292504,68075793,,"Blaze Professional 27"" 2 Burner Grill","Blaze Professional 27"" 2 Burner Built-In Gas GrillBlaze presents the Blaze Professional Grill as a leader in the industry regarding the thickness of its components resulting in irrefutable durability while providing an effective cooking system. By the precision mixing of fuel and oxygen, Blaze Professional achieves extraordinary searing temperatures while maintaining low gas consumption per burner when compared to the top performing grill brands. The Professional’s Illumination system compliments its unmistakable style giving an appearance to catch every admiring eye!As of March 15, 2016 — Blaze gas grills have a lifetime warranty that warrants against any defects in the manufacturing",2499.99,USD,,6766905,16282417#68075793,0,False
3719213,Canon,Canon EF-S 18-200mm f/3.5-5.6 IS Lens,Canon EF-S 18-200mm f/3.5-5.6 IS Lens - this product is manufactured by Canon in Japan (and maybe in other countries),,,,213315,76457860,,Canon EF-S 18-135 mm F3.5-5.6 IS USM (bulk verpakking),,449,EUR,,390091,3719213#76457860,0,True
1959777,edelkrone,Manfrotto 502AH Pro Video Head with Flat Base,Video-Tripod head with fluid system for pan & tilt axis for edelkrone Sliders. Leveling adjustment for precise alignment. Supports 8.8 lb.,200.0,EUR,,287852,75566537,,"Corsair 110R Gaming Case with Tempered Glass Window, ATX, No PSU, 12cm Fan","A SUBTLE SHOWCASEThe 110R's minimalist design ensures that your system can fit in almost any environment and displays your components through a beautiful tempered glass side panel.FLEXIBLE STORAGE OPTIONSSupports up to four drives for the storage options you need: two 2.5in trays and two combo 3.5in / 2.5in trays in a removable cage, plus a 5.25in ODD bay.STRONG COOLING POTENTIALIncludes a 120mm fan to cool your components out-of-the-box, with room for up to 5x 120mm or 3x 140mm cooling fans or multiple radiators to keep your PC cool.FULL-LENGTH PSU COVERHide your PSU and cables out of sight, making immaculate builds",2146582.00,IDR,,1196850,1959777#75566537,0,False
4100511,,"DJI Mavic Mini Combo - Drone FlyCam Quadcopter UAV with 2.7K Camera 3-Axis Gimbal GPS 30min Flight Time, less than 0.55lbs, Gray",(paid link)Brand: DJIColor: DJI Mavic Mini ComboFeatures:✅Weighing less than 0 55lbs / 250 grams Mavic Mini is almost as light as the average smartphone In the United States and Canada you can fly this camera drone without the need to register your drone with the governmentThe compact yet powerful Mavic Mini camera drone is the perfect creative companion capturing your moments in a way that effortlessly elevates the ordinaryMavic Mini’s weight allows it to stay in the air longer than similar consumer FlyCams on the market Enjoy up to 30 minutes of flight time with a fully-charged batteryMavic Mini supports,499.00,USD,,1709252,69688331,Tissot,Tissot Stainless Steel T-Sport Men's Watch - T1204071704100,The automatic choice,690.00,USD,,973707,4100511#69688331,0,False
27174300,ASUS,ASUS NVIDIA GeForce GTX 1660 6GB Dual EVO OC Edition Turing Graphics Card,"ASUS GeForce GTX 1660 DUAL EVO OC 6GB GDDR5 VR Ready Graphics Card, 1408 Core, 1500MHz GPU, 1845MHz Boost",224.99,GBP,,742606,13684723,,Cooler Master Mastercase H500 ARGB Midi Tower Behuizing,,"114,95",EUR,,1473407,27174300#13684723,0,True
48868171,,ZEBRA 800033-801 BLACK RIBBON (1000 PRINTS),"The Zebra 800015-101 black ribbon utilises thermal printer ribbon technology to guarantee outstanding print results. The monochrome resin is perfect for printing detailed text and accurate barcodes. It also comes complete with an adhesive cleaning roller to ensure all cards are of the highest printed standard. 1,000 prints per roll Black monochrome ribbon Use genuine Zebra products only to ensure quality performanceManufacturer part number: 800015-101",9.5,GBP,,163499,96368408,,TP-Link T1700G-28TQ JetStream 24-Port Gigabit Stack Smart Switch + 4 10GE SFP+,,1103.20,PLN,,3403774,48868171#96368408,0,False
52158659,,Apple - AirPods with Charging Case (Latest Model) - White,,119.18,USD,,1223297,38229177,,CISCO - Catalyst 2960 Plus 48 10/100 + 2 T/SFP L,CISCO Catalyst 2960 Plus 48 10/100 + 2 T/SFP L (WS-C2960+48TC-L) - Produkt: Administrerad - Portar: 48 - Hastighet: 100Mbps,19599.00,SEK,,3739198,52158659#38229177,0,True
37261757,,"Kingston Canvas Select Plus 32GB SDHC Card 100MB/s, V30","Canvas Select Plus SD Capture cinematic Full HD and 4K UHD videos Kingston’s Canvas Select Plus SD card is designed with exceptional performance, speed and durability for heavy workloads such as transferring and developing high-resolution photos or capturing and editing full HD videos. It can reach Class 10 UHS-I speeds up to 100 MB/s* for easy storage and quick transfers along with an advanced UHS-I interface that can record cinematic Full HD and 4K Ultra HD videos. The Canvas Select Plus SD card is built to perform in the harshest environments and conditions so you can take it anywhere knowing",6.69,GBP,,1980656,7916004,,Kingston Canvas 32GB Micro SDHC C10 U1,,17.95,USD,,595102,37261757#7916004,0,True
